175.32971194240963	142.2310772878118
175.20973208354553	141.68755922000855
175.09017947060056	141.19575318787247
174.97457888547797	140.6809063879773
174.88609316770453	140.16500672977418
174.80552676162915	139.64015016239136
174.70315554458648	139.10995301837102
174.6008758826647	138.57201966736466
174.50291445624316	138.05137452762574
174.40972903283546	137.55775270005688
174.3077087693382	137.01853761076927
174.20469668449368	136.47358521912247
174.09927370905643	135.91558656468987
174.00109866051935	135.39608583319932
173.90180972096277	134.87060365080833
173.80862429493573	134.37762269517407
173.70822146337014	133.84641847014427
173.61370852345135	133.34640321368352
173.52005007717526	132.85082826251164
173.4248657504795	132.34960755798966
173.3043060581549	131.8469677879475
173.19413760106545	131.35311707807705
173.08193972642766	130.85584840271622
172.92677309835562	130.34318360826
172.74859622051008	129.8629437405616
172.52772524720058	129.41128358338028
172.247360256908	128.977216811385
171.94680788891856	128.56974610779434
171.5870819382253	128.19029054325074
171.19728091167053	127.87213716423139
170.7889709752635	127.58017548825592
170.34265139471972	127.29630860919133
169.85240176139632	127.04977998090908
169.37825014977716	126.85230073379353
168.89439394907095	126.72409638855606
168.3644867228577	126.64373597688973
167.82345583906863	126.62117585912347
167.27326968184207	126.54005250381306
166.7473297403776	126.48511323612183
166.23158266878454	126.47170076100156
165.73139956354862	126.59242829633877
165.2228546414408	126.68089875904843
164.71519472956425	126.71715364186093
164.19287112168968	126.79563722573221
163.66120913351187	126.87985047930852
163.1528930941131	126.95985994068906
162.6213074005209	127.06493958784267
162.1006622603163	127.14948091004044
161.57054140995024	127.23188600083813
161.0484466838534	127.30563172930852
160.5425110150827	127.3845501858741
160.0491791050299	127.47031983686611
159.51295474078506	127.56442079599947
159.01675417844672	127.64441499393433
158.4969024931779	127.72991761518642
157.98394778213697	127.81667146412656
157.42079165321775	127.9200573884882
156.9202881148085	128.0068036033772
156.34751894819783	128.10452089086175
155.81303408468375	128.19647035188973
155.25366213690722	128.29571351315826
154.74470522732008	128.39495667815208
154.24827578593977	128.48237428395078
153.75372317247093	128.57150086946785
153.2068481729948	128.67028626799583
152.63468935911078	128.77360353060067
152.07380679168273	128.87489137565717
151.53884890460176	128.97151002380997
151.00727847020607	129.06750306626782
150.47738650254905	129.16319093294442
149.92948916379828	129.26215943600982
149.41925051581347	129.3543072650209
148.89205935539212	129.44952210923657
148.37841799797025	129.5422650296241
147.7522430709214	129.65533265471458
147.2520904832636	129.7456646868959
146.74864199699368	129.83659181324765
146.21397402702132	129.93314942950383
145.71749880816787	130.02281007543206
145.2146301557077	130.11358461063355
144.6771850871155	130.21064576506615
144.18171694636112	130.30012330692261
143.68704226380214	130.38946351688355
143.11531069729244	130.49271974200383
142.60839846578892	130.58427247591317
142.0840759559651	130.67896852176636
141.53663638042053	130.77784547489136
141.02265933074523	130.87064943043515
140.47077944758348	130.9703198359348
139.9078979777405	131.0719433762133
139.37026980344672	131.16901978943497
138.79841616482008	131.27229127427563
138.26159670733614	131.36926087969914
137.7223358443589	131.4666424691677
137.16966250329278	131.56643495196477
136.53262332000304	131.68148622242734
135.9753265659674	131.78214845247567
135.410888700746	131.8840771643445
134.840560940851	131.9870892497711
134.27719119004905	132.08881959598511
133.70957949513104	132.1912976228632
133.17671206453815	132.28755006566644
132.6725006388151	132.3786145169288
132.08564761129674	132.48460206435993
131.53228762652725	132.58453187486157
130.99925234820694	132.68079957459122
130.43574526754674	132.78259095735848
129.90638735791435	132.87818727456033
129.35356142895762	132.97802552906796
128.85743716161232	133.0679455716163
128.29861453018384	133.17538270447403
127.75654604902957	133.27653321810067
127.23462679726072	133.37365540955216
126.74022677459288	133.47515687625855
126.20478823548183	133.58451661560684
125.66464236320462	133.69584474386647
125.14660647331038	133.8060284596868
124.6131134320749	133.91505250614136
124.06507113343105	134.02656373661011
123.52583315840457	134.136716932524
122.99330141965766	134.2457257239148
122.49912264873274	134.3507214523852
121.9980316447909	134.45509156724438
121.50714114139555	134.5849591223523
120.97993471944937	134.73823365569115
120.45674899045844	134.8810559217818
119.89585879177321	135.0356884910725
119.40304568305146	135.2019635164179
118.92091372451978	135.426923842635
118.46346285869367	135.63218507310376
